frase,glosa_predicha,glosa_real,eq?,accuracy-score
xo dók'ätsí k'ι rι pí díngú pí rι serpiénte k'ι ma porke mindμndμhté chéhé,"[[['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], [""k'ätsí"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['pí', 'stem'], 'obl'], [['díngú', 'stem'], 'obl'], [['pí', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['serpiénte', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['ma', 'stem'], 'prt'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v'], [['ché', 'aum'], ['hé', 'prt'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], [""k'ätsí"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['pí', 'stem'], 'obl'], [['díngú', 'stem'], 'obl'], [['pí', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['serpiénte', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['ma', 'stem'], 'prt'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v'], [['ché', 'aum'], ['hé', 'prt'], 'unkwn']]",True,1.0
xo ngó'ina xo bihiánt'í k'ι ná komo 'ina mihá mibihilá yι hwähi k'ι,"[[['xo', 'stem'], 'cnj'], [['n', 'psd'], ['gó', '2.cpl'], [""'ina"", 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""hiánt'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ná', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [[""'ina"", 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['há', 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['bihilá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['hwähi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem']]","[[['xo', 'stem'], 'cnj'], [['n', 'psd'], ['gó', '2.cpl'], [""'ina"", 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""hiánt'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ná', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [[""'ina"", 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['há', 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['bihilá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['hwähi', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem']]",True,1.0
ná rι k'iñá k'ι nι nιkhánι k'ι nιkhánι dí'imbí,"[[['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""k'iñá"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'stem'], 'dem'], [['nι', 'dem'], ['khá', 'stem'], ['nι', 'dem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'dem'], ['khá', 'stem'], ['nι', 'dem'], 'v'], [['dí', '1.icp'], [""'imbí"", 'stem'], 'v']]","[[['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""k'iñá"", 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'stem'], 'dem'], [['nι', 'dem'], ['khá', 'stem'], ['nι', 'dem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'dem'], ['khá', 'stem'], ['nι', 'dem'], 'v'], [['dí', '1.icp'], [""'imbí"", 'stem'], 'v']]",True,1.0
pe xo bi'μthégíthó ko rι tsintsat'i githóní,"[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""'μthé"", 'stem'], ['gí', '1.obj'], ['thó', 'ila'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]","[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], [""'μthé"", 'stem'], ['gí', '1.obj'], ['thó', 'ila'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]",True,1.0
bikoxt'igíthó kon k'ι rι tsintsat'i githóní,"[[['bi', '3.cpl'], [""koxt'i"", 'stem'], ['gí', '1.obj'], ['thó', 'ila'], 'v'], [['kon', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]","[[['bi', '3.cpl'], [""koxt'i"", 'stem'], ['gí', '1.obj'], ['thó', 'ila'], 'v'], [['kon', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]",True,1.0
gothó bikoxt'i k'ι rι tsintsat'i githóní,"[[['gothó', 'stem'], 'obl'], [['bi', '3.cpl'], [""koxt'i"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]","[[['gothó', 'stem'], 'obl'], [['bi', '3.cpl'], [""koxt'i"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], [""ntsat'i"", 'stem'], 'unkwn'], [['githóní', 'stem'], 'obl']]",True,1.0
bipμn k'ι rιkhahné k'ι nι bizμ k'ι rιyóndrinι,"[[['bi', '3.cpl'], ['pμn', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], ['khahné', 'stem'], 'n'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'stem'], 'dem'], [['bi', '3.cpl'], ['zμ', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], ['yóndri', 'stem'], ['nι', 'dem'], 'n']]","[[['bi', '3.cpl'], ['pμn', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], ['khahné', 'stem'], 'n'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'stem'], 'dem'], [['bi', '3.cpl'], ['zμ', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], ['yóndri', 'stem'], ['nι', 'dem'], 'n']]",True,1.0
xo hína bikhá rιtsidádá dípμnihé rι zo',"[[['xo', 'stem'], 'cnj'], [['hína', 'stem'], 'neg'], [['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['rι', 'det'], ['tsi', 'dim'], ['dádá', 'stem'], 'n'], [['dí', '1.icp'], ['pμni', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [[""zo'"", 'stem'], 'obl']]","[[['xo', 'stem'], 'cnj'], [['hína', 'stem'], 'neg'], [['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['rι', 'det'], ['tsi', 'dim'], ['dádá', 'stem'], 'n'], [['dí', '1.icp'], ['pμni', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [[""zo'"", 'stem'], 'obl']]",True,1.0
nuyι xo díhátsμthóhéyι' dítsíhé ná rι refreskó ná rι téxo,"[[['nuyι', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['hátsμ', 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], [""yι'"", 'lim'], 'v'], [['dí', '1.icp'], ['tsí', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['refreskó', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['téxo', 'stem'], 'obl']]","[[['nuyι', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['hátsμ', 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], [""yι'"", 'lim'], 'v'], [['dí', '1.icp'], ['tsí', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['refreskó', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['téxo', 'stem'], 'obl']]",True,1.0
bikhá rι tsidádá bisobra xo dítsíhéyι',"[[['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['dádá', 'stem'], 'unkwn'], [['bi', '3.cpl'], ['sobra', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['tsí', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], 'v']]","[[['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['dádá', 'stem'], 'unkwn'], [['bi', '3.cpl'], ['sobra', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['tsí', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], 'v']]",True,1.0
sobra ná rι tsi refreskó algo ná rι tsi bíno,"[[['sobra', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'stem'], 'dim'], [['refreskó', 'stem'], 'obl'], [['algo', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'stem'], 'dim'], [['bíno', 'stem'], 'obl']]","[[['sobra', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'stem'], 'dim'], [['refreskó', 'stem'], 'obl'], [['algo', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'stem'], 'dim'], [['bíno', 'stem'], 'obl']]",True,1.0
gehñawi tókohíι' xo dahμtséyι'wi daziι'wi,"[[['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['tó', '1.prf'], ['kohí', 'stem'], [""ι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['hμtsé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['zi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['tó', '1.prf'], ['kohí', 'stem'], [""ι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['hμtsé', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['zi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
xo genk'ι chixithá tsilándó tsiphálphá,"[[['xo', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['chi', 'dim'], ['xithá', 'stem'], 'unkwn'], [['tsi', 'dim'], ['lándó', 'stem'], 'unkwn'], [['tsi', 'dim'], ['phálphá', 'stem'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['chi', 'dim'], ['xithá', 'stem'], 'unkwn'], [['tsi', 'dim'], ['lándó', 'stem'], 'unkwn'], [['tsi', 'dim'], ['phálphá', 'stem'], 'unkwn']]",True,1.0
digenk'ú ya hín dóbényι'wi té gothó bizík'ι tégothó bikhák'ι,"[[['di', 'prt'], ['gen', 'gen'], [""k'ú"", 'loc'], 'unkwn'], [['ya', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['bén', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['té', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['bi', '3.cpl'], ['zí', 'stem'], [""k'ι"", 'dem'], 'v'], [['té', 'stem'], ['gothó', 'stem'], 'unkwn'], [['bi', '3.cpl'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v']]","[[['di', 'prt'], ['gen', 'gen'], [""k'ú"", 'loc'], 'unkwn'], [['ya', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['bén', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['té', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['bi', '3.cpl'], ['zí', 'stem'], [""k'ι"", 'dem'], 'v'], [['té', 'stem'], ['gothó', 'stem'], 'unkwn'], [['bi', '3.cpl'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v']]",True,1.0
bμ mbinkhá k'ι rι rebolusión ndadúnthμ,"[[['bμ', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['rebolusión', 'stem'], 'obl'], [['n', 'psd'], ['da', '3.pot'], ['dú', 'stem'], ['nthμ', 'mucho'], 'v']]","[[['bμ', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['rebolusión', 'stem'], 'obl'], [['n', 'psd'], ['da', '3.pot'], ['dú', 'stem'], ['nthμ', 'mucho'], 'v']]",True,1.0
mipμnk'ι yι súndádo mipot'í yι khäní,"[[['m', 'psd'], ['i', '3.icp'], ['pμn', 'stem'], [""k'ι"", 'dem'], 'v'], [['yι', 'det.pl'], 'det'], [['súndádo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""pot'í"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['pμn', 'stem'], [""k'ι"", 'dem'], 'v'], [['yι', 'det.pl'], 'det'], [['súndádo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""pot'í"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]",True,1.0
mipμnk'ι yι ko ngenk'ι rι máriawi mipμniyι'wi,"[[['m', 'psd'], ['i', '3.icp'], ['pμn', 'stem'], [""k'ι"", 'dem'], 'v'], [['yι', 'det.pl'], 'det'], [['ko', 'stem'], 'obl'], [['ngen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['rι', 'det'], 'det'], [['mária', 'maria'], ['wi', 'prag'], 'unkwn'], [['m', 'psd'], ['i', '3.icp'], ['pμni', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['pμn', 'stem'], [""k'ι"", 'dem'], 'v'], [['yι', 'det.pl'], 'det'], [['ko', 'stem'], 'obl'], [['ngen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['rι', 'det'], 'det'], [['mária', 'maria'], ['wi', 'prag'], 'unkwn'], [['m', 'psd'], ['i', '3.icp'], ['pμni', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
xogehñawi mero binkhá k'ι rι rebolusiónyι'wi,"[[['xo', 'stem'], ['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['mero', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['rebolusión', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], ['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['mero', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['rebolusión', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
kwalkiera yι khäní miragí komo ngu yι hí mikwátí,"[[['kwalkiera', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ragí', 'stem'], 'v'], [['komo', 'stem'], 'obl'], [['ngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['kwátí', 'stem'], 'v']]","[[['kwalkiera', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ragí', 'stem'], 'v'], [['komo', 'stem'], 'obl'], [['ngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['kwátí', 'stem'], 'v']]",True,1.0
de ke gíyιde danzμnte' rι t'egiyι' xo binkhá k'ι rι túyι'wi k'ι rι gérawi,"[[['de', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['gí', '2.icp'], ['yιde', 'stem'], 'v'], [['da', '3.pot'], ['nzμn', 'stem'], [""te'"", 'prt'], 'v'], [['rι', 'det'], 'det'], [[""t'egi"", 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['géra', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['de', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['gí', '2.icp'], ['yιde', 'stem'], 'v'], [['da', '3.pot'], ['nzμn', 'stem'], [""te'"", 'prt'], 'v'], [['rι', 'det'], 'det'], [[""t'egi"", 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['géra', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1.0
ta binchút'í k'ι rι ñá k'ι rι ánmá gandúk'ι,"[[['ta', 'stem'], 'cnj'], [['bi', '3.cpl'], [""nchút'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ánmá', 'stem'], 'obl'], [['ga', '3.pls'], ['ndú', 'stem'], [""k'ι"", 'dem'], 'v']]","[[['ta', 'stem'], 'cnj'], [['bi', '3.cpl'], [""nchút'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ánmá', 'stem'], 'obl'], [['ga', '3.pls'], ['ndú', 'stem'], [""k'ι"", 'dem'], 'v']]",True,1.0
má bimátsí k'ι rι t'μxú idañúdi 'á damμphí,"[[['má', 'stem'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['tsí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μxú"", 'stem'], 'obl'], [['i', 'y'], ['da', '3.pot'], ['ñúdi', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['da', '3.pot'], ['mμphí', 'stem'], 'v']]","[[['má', 'stem'], 'v'], [['bi', '3.cpl'], ['má', 'ctrf'], ['tsí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μxú"", 'stem'], 'obl'], [['i', 'y'], ['da', '3.pot'], ['ñúdi', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['da', '3.pot'], ['mμphí', 'stem'], 'v']]",True,1.0
díné gopμtse k'ι rι xits'ó pe híngi tso,"[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], ['pμtse', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['tso', 'stem'], 'v']]","[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], ['pμtse', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['tso', 'stem'], 'v']]",True,1.0
desde tahμtsé kho k'ι ñán k'ι rι tsikáhá,"[[['desde', 'stem'], 'cnj'], [['ta', '1.pls'], ['hμtsé', 'stem'], 'v'], [['kho', 'stem'], 'neg'], [[""k'ι"", 'stem'], 'dem'], [['ñán', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['káhá', 'stem'], 'unkwn']]","[[['desde', 'stem'], 'cnj'], [['ta', '1.pls'], ['hμtsé', 'stem'], 'v'], [['kho', 'stem'], 'neg'], [[""k'ι"", 'stem'], 'dem'], [['ñán', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['káhá', 'stem'], 'unkwn']]",True,1.0
ndá'íhi ga kamión ta gehmí 'á dóhwegewí,"[[['n', 'psd'], ['dá', '1.icp'], [""'íhi"", 'stem'], 'v'], [['ga', 'stem'], 'prt'], [['kamión', 'stem'], 'obl'], [['ta', 'stem'], 'cnj'], [['gehmí', 'stem'], 'cnj'], [[""'á"", 'stem'], 'p.loc'], [['dó', '1.cpl'], ['hwege', 'stem'], ['wí', 'dual'], 'v']]","[[['n', 'psd'], ['dá', '1.icp'], [""'íhi"", 'stem'], 'v'], [['ga', 'stem'], 'prt'], [['kamión', 'stem'], 'obl'], [['ta', 'stem'], 'cnj'], [['gehmí', 'stem'], 'cnj'], [[""'á"", 'stem'], 'p.loc'], [['dó', '1.cpl'], ['hwege', 'stem'], ['wí', 'dual'], 'v']]",True,1.0
ntsothó xo drιmá'ongi k'ι bμ rιtsimákina ripahpák'ι i'bμi pa goné go'ítsitsi rιabono lego lego,"[[['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['drι', '1.cnt'], ['má', 'ctrf'], [""'on"", 'stem'], ['gi', '2.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['bμ', 'stem'], 'cnj'], [['rι', '3.pss'], ['tsimákina', 'stem'], 'n'], [['ri', '2.pss'], ['pahpá', 'stem'], [""k'ι"", 'dem'], 'n'], [['i', '3.icp'], [""'bμi"", 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['go', '1.pot'], ['né', 'stem'], 'v'], [['go', '1.pot'], [""'ítsi"", 'stem'], ['tsi', 'dim'], 'v'], [['rι', 'det'], ['abono', 'stem'], 'n'], [['lego', 'stem'], 'cnj'], [['lego', 'stem'], 'cnj']]","[[['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['drι', '1.cnt'], ['má', 'ctrf'], [""'on"", 'stem'], ['gi', '2.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['bμ', 'stem'], 'cnj'], [['rι', '3.pss'], ['tsimákina', 'stem'], 'n'], [['ri', '2.pss'], ['pahpá', 'stem'], [""k'ι"", 'dem'], 'n'], [['i', '3.icp'], [""'bμi"", 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['go', '1.pot'], ['né', 'stem'], 'v'], [['go', '1.pot'], [""'ítsi"", 'stem'], ['tsi', 'dim'], 'v'], [['rι', 'det'], ['abono', 'stem'], 'n'], [['lego', 'stem'], 'cnj'], [['lego', 'stem'], 'cnj']]",True,1.0
para ke damá xo i dakhák'ι k'ι rι fabórnι,"[[['para', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['má', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['i', 'stem'], 'cnj'], [['da', '3.pot'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['fabór', 'stem'], ['nι', 'dem'], 'unkwn']]","[[['para', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['má', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['i', 'stem'], 'cnj'], [['da', '3.pot'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['fabór', 'stem'], ['nι', 'dem'], 'unkwn']]",True,1.0
ntsothó xo a la mehór pa riñohtó dazoyι'wi,"[[['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['a', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['mehór', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['ri', '2.pss'], ['ñohtó', 'stem'], 'n'], [['da', '3.pot'], ['zo', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['a', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['mehór', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['ri', '2.pss'], ['ñohtó', 'stem'], 'n'], [['da', '3.pot'], ['zo', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
'ina este pe ne ko nge rι bixi gíyμtíbi ko nge rι abono,"[[[""'ina"", 'stem'], 'v'], [['este', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['ne', 'stem'], 'prt'], [['ko', 'stem'], 'obl'], [['nge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['bi', '3.cpl'], ['xi', 'stem'], 'v'], [['gí', '2.icp'], ['yμtí', 'stem'], ['bi', '3.obj'], 'v'], [['ko', 'stem'], 'obl'], [['nge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['abono', 'stem'], 'obl']]","[[[""'ina"", 'stem'], 'v'], [['este', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['ne', 'stem'], 'prt'], [['ko', 'stem'], 'obl'], [['nge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['bi', '3.cpl'], ['xi', 'stem'], 'v'], [['gí', '2.icp'], ['yμtí', 'stem'], ['bi', '3.obj'], 'v'], [['ko', 'stem'], 'obl'], [['nge', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['abono', 'stem'], 'obl']]",True,1.0
