frase,glosa predicha,glosa real,eq?,accuracy-score
mipíyι'wik'ι,"[[['m', 'psd'], ['i', '3.icp'], ['pí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['pí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",True,1.0
'ábμ dadeskwidá mbμhí 'á dímáyι',"[[[""'ábμ"", 'stem'], 'unkwn'], [['da', '3.pot'], ['deskwidá', 'stem'], 'v'], [['mbμhí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['dí', '1.icp'], ['má', 'stem'], [""yι'"", 'lim'], 'v']]","[[[""'á"", 'p.loc'], ['bμ', 'stem'], 'unkwn'], [['da', '3.pot'], ['deskwidá', 'stem'], 'v'], [['mbμhí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['dí', '1.icp'], ['má', 'stem'], [""yι'"", 'lim'], 'v']]",False,0.8928571428571429
pí xo dañitihí damábíhíyι'wi,"[[['pí', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['ñiti', 'stem'], ['hí', 'pl'], 'v'], [['da', '3.pot'], ['má', 'ctrf'], ['bí', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['pí', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['ñiti', 'stem'], ['hí', 'pl'], 'v'], [['da', '3.pot'], ['má', 'ctrf'], ['bí', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
damákáhíyι'wi,"[[['da', '3.pot'], ['má', 'ctrf'], ['ká', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['da', '3.pot'], ['má', 'ctrf'], ['ká', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
mikhwádí nι t'μxú,"[[['m', 'psd'], ['i', '3.icp'], ['khwá', 'stem'], ['dí', '1.icp'], 'v'], [['nι', 'stem'], 'dem'], [[""t'μxú"", 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['khwádí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [[""t'μxú"", 'stem'], 'obl']]",False,0.8666666666666667
ntsothó dáté,"[[['ntsothó', 'stem'], 'obl'], [['dá', '1.icp'], ['té', 'stem'], 'v']]","[[['ntsothó', 'stem'], 'obl'], [['dá', '1.icp'], ['té', 'stem'], 'v']]",True,1.0
ntsothó mi'μngíhí,"[[['ntsothó', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'μn"", 'stem'], ['gí', '1.obj'], ['hí', 'pl'], 'v']]","[[['ntsothó', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'μn"", 'stem'], ['gí', '1.obj'], ['hí', 'pl'], 'v']]",True,1.0
ndrιbähtsí ga páxí,"[[['n', 'psd'], ['drι', '1.cnt'], ['bähtsí', 'stem'], 'v'], [['ga', '3.pls'], 'gen'], [['páxí', 'stem'], 'obl']]","[[['n', 'psd'], ['drι', '1.cnt'], ['bähtsí', 'stem'], 'v'], [['ga', 'stem'], 'gen'], [['páxí', 'stem'], 'obl']]",False,0.875
ndrιbähtsí ga nisidá,"[[['n', 'psd'], ['drι', '1.cnt'], ['bähtsí', 'stem'], 'v'], [['ga', '3.pls'], 'gen'], [['nisidá', 'stem'], 'obl']]","[[['n', 'psd'], ['drι', '1.cnt'], ['bähtsí', 'stem'], 'v'], [['ga', 'stem'], 'gen'], [['nisidá', 'stem'], 'obl']]",False,0.8888888888888888
digenk'ú ya hín dóbényι'wi té gothó bizík'ι tégothó bikhák'ι,"[[['di', 'prt'], ['gen', 'mod'], [""k'ú"", 'loc'], 'unkwn'], [['ya', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['bén', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['té', 'stem'], 'obl'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [['bi', '3.cpl'], [""zík'ι"", 'stem'], 'v'], [['tégothó', 'stem'], 'unkwn'], [['bi', '3.cpl'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v']]","[[['di', 'prt'], ['gen', 'gen'], [""k'ú"", 'loc'], 'unkwn'], [['ya', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['bén', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['té', 'stem'], 'obl'], [['gothó', 'stem'], 'obl'], [['bi', '3.cpl'], ['zí', 'stem'], [""k'ι"", 'dem'], 'v'], [['té', 'stem'], ['gothó', 'stem'], 'unkwn'], [['bi', '3.cpl'], ['khá', 'stem'], [""k'ι"", 'dem'], 'v']]",False,0.8076923076923077
bidúwi t'μxú,"[[['bi', '3.cpl'], ['dú', 'stem'], ['wi', 'prag'], 'v'], [[""t'μxú"", 'stem'], 'obl']]","[[['bi', '3.cpl'], ['dú', 'stem'], ['wi', 'prag'], 'v'], [[""t'μxú"", 'stem'], 'obl']]",True,1.0
bidú dúnthí,"[[['bi', '3.cpl'], ['dú', 'stem'], 'v'], [['dúnthí', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['dú', 'stem'], 'v'], [['dúnthí', 'stem'], 'obl']]",True,1.0
bidú bimot'í,"[[['bi', '3.cpl'], ['dú', 'stem'], 'v'], [['bi', '3.cpl'], [""mot'í"", 'stem'], 'v']]","[[['bi', '3.cpl'], ['dú', 'stem'], 'v'], [['bi', '3.cpl'], [""mot'í"", 'stem'], 'v']]",True,1.0
mipμnk'ι yι súndádo mipot'í yι khäní,"[[['m', 'psd'], ['i', '3.icp'], [""pμnk'ι"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['súndádo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""pot'í"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], ['pμn', 'stem'], [""k'ι"", 'dem'], 'v'], [['yι', 'det.pl'], 'det'], [['súndádo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""pot'í"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]",False,0.9032258064516129
k'ι yι khäní mitsμdí,"[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsμdí', 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsμdí', 'stem'], 'v']]",True,1.0
mipot'í k'ι yι khäní,"[[['m', 'psd'], ['i', '3.icp'], [""pot'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]","[[['m', 'psd'], ['i', '3.icp'], [""pot'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl']]",True,1.0
mitsμdí,"[[['m', 'psd'], ['i', '3.icp'], ['tsμdí', 'stem'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['tsμdí', 'stem'], 'v']]",True,1.0
mikhotí,"[[['m', 'psd'], ['i', '3.icp'], ['khotí', 'stem'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['khotí', 'stem'], 'v']]",True,1.0
mitsμdí,"[[['m', 'psd'], ['i', '3.icp'], ['tsμdí', 'stem'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['tsμdí', 'stem'], 'v']]",True,1.0
xogehñawi mero binkhá k'ι rι rebolusiónyι'wi,"[[['xogehña', 'stem'], ['wi', 'prag'], 'unkwn'], [['mero', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['rebolusión', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], ['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['mero', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['rebolusión', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",False,0.8717948717948718
kwalkiera yι khäní miragí komo ngu yι hí mikwátí,"[[['kwalkiera', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl'], [['mira', 'stem'], ['gí', '2.icp'], 'v'], [['komo', 'stem'], 'obl'], [['ngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['kwátí', 'stem'], 'v']]","[[['kwalkiera', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khäní', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ragí', 'stem'], 'v'], [['komo', 'stem'], 'obl'], [['ngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['kwátí', 'stem'], 'v']]",False,0.875
xo gehña mirahyι'wiyι,"[[['xo', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [['mira', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['yι', 'det.pl'], 'v']]","[[['xo', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], ['ra', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['yι', 'det.pl'], 'v']]",False,0.8421052631578947
bimáhióní té bimázíwiyι,"[[['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], 'v'], [['té', 'stem'], 'obl'], [['bi', '3.cpl'], ['má', 'ctrf'], ['zí', 'stem'], ['wi', 'prag'], ['yι', 'det.pl'], 'v']]","[[['bi', '3.cpl'], ['má', 'ctrf'], ['hióní', 'stem'], 'v'], [['té', 'stem'], 'obl'], [['bi', '3.cpl'], ['má', 'ctrf'], ['zí', 'stem'], ['wi', 'prag'], ['yι', 'det.pl'], 'v']]",True,1.0
de ke gíyιde danzμnte' rι t'egiyι' xo binkhá k'ι rι túyι'wi k'ι rι gérawi,"[[['de', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['gí', '2.icp'], ['yιde', 'stem'], 'v'], [['da', '3.pot'], [""nzμnte'"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""t'egi"", 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['géra', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['de', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['gí', '2.icp'], ['yιde', 'stem'], 'v'], [['da', '3.pot'], ['nzμn', 'stem'], [""te'"", 'prt'], 'v'], [['rι', 'det'], 'det'], [[""t'egi"", 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tú', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['géra', 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.95
gankhák'úk'ι,"[[['ga', '3.pls'], ['nkhá', 'stem'], [""k'ú"", 'loc'], [""k'ι"", 'dem'], 'v']]","[[['ga', '3.pls'], ['nkhá', 'stem'], [""k'ú"", 'loc'], [""k'ι"", 'dem'], 'v']]",True,1.0
bεphík'ú xo kahinihí,"[[['bεphí', 'stem'], [""k'ú"", 'loc'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['kahini', 'stem'], ['hí', 'pl'], 'v']]","[[['bεphí', 'stem'], [""k'ú"", 'loc'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['ka', '3.pls'], ['hini', 'stem'], ['hí', 'pl'], 'v']]",False,0.8333333333333334
bεphík'ú kakalmáhí,"[[['bεphí', 'stem'], [""k'ú"", 'loc'], 'unkwn'], [['ka', '3.pls'], ['kalmá', 'stem'], ['hí', 'pl'], 'v']]","[[['bεphí', 'stem'], [""k'ú"", 'loc'], 'unkwn'], [['ka', '3.pls'], ['kalmá', 'stem'], ['hí', 'pl'], 'v']]",True,1.0
ta ménu hím bidú k'ι rι ánmá,"[[['ta', 'stem'], 'cnj'], [['ménu', 'stem'], 'prt'], [['hí', 'stem'], ['m', 'med'], 'neg'], [['bi', '3.cpl'], ['dú', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ánmá', 'stem'], 'obl']]","[[['ta', 'stem'], 'cnj'], [['ménu', 'stem'], 'prt'], [['hím', 'stem'], 'neg'], [['bi', '3.cpl'], ['dú', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ánmá', 'stem'], 'obl']]",False,0.9545454545454546
ta binchút'í k'ι rι ñá k'ι rι ánmá gandúk'ι,"[[['ta', 'stem'], 'cnj'], [['bi', '3.cpl'], [""nchút'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ánmá', 'stem'], 'obl'], [['ga', '3.pls'], [""ndúk'ι"", 'stem'], 'v']]","[[['ta', 'stem'], 'cnj'], [['bi', '3.cpl'], [""nchút'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ánmá', 'stem'], 'obl'], [['ga', '3.pls'], ['ndú', 'stem'], [""k'ι"", 'dem'], 'v']]",False,0.9142857142857143
hä binkhák'ú,"[[['hä', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['hä', 'stem'], 'obl'], [['bi', '3.cpl'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",True,1.0
bídá ithé k'ι rι 'bá,"[[['bídá', 'stem'], 'obl'], [['ithé', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'bá"", 'stem'], 'obl']]","[[['bídá', 'stem'], 'obl'], [['i', '3.icp'], ['thé', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'bá"", 'stem'], 'obl']]",False,0.875
má bimení,"[[['má', 'stem'], 'obl'], [['bi', '3.cpl'], ['mení', 'stem'], 'v']]","[[['má', 'stem'], 'obl'], [['bi', '3.cpl'], ['mení', 'stem'], 'v']]",True,1.0
k'ι rι 'wene rιbení k'ι rι nt'ó,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'wene"", 'stem'], 'obl'], [['rι', 'det'], ['bení', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""nt'ó"", 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'wene"", 'stem'], 'obl'], [['rι', '3.cnt'], ['bení', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""nt'ó"", 'stem'], 'obl']]",False,0.92
péntí nι rι mixtu,"[[['péntí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mixtu', 'stem'], 'obl']]","[[['péntí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mixtu', 'stem'], 'obl']]",True,1.0
ñáhí nι rι dó,"[[['ñá', 'stem'], ['hí', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dó', 'stem'], 'obl']]","[[['ñá', 'stem'], ['hí', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dó', 'stem'], 'obl']]",True,1.0
tsμdí nι rι 'oni,"[[['tsμ', 'stem'], ['dí', '1.icp'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'oni"", 'stem'], 'obl']]","[[['tsμdí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'oni"", 'stem'], 'obl']]",False,0.8461538461538461
rιndμmahkriado pe xo gohot'i,"[[['rι', 'det'], ['ndμmahkriado', 'stem'], 'v'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], [""hot'i"", 'stem'], 'v']]","[[['rι', '3.cnt'], ['ndμ', 'stem'], ['mahkriado', 'stem'], 'v'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], [""hot'i"", 'stem'], 'v']]",False,0.88
hiétarí gímátsμdí,"[[['hiétarí', 'stem'], 'v'], [['gí', '1.obj'], ['má', 'ctrf'], ['tsμdí', 'stem'], 'v']]","[[['hiétarí', 'stem'], 'v'], [['gí', '2.icp'], ['má', 'ctrf'], ['tsμdí', 'stem'], 'v']]",False,0.875
nι rι bähtsí pe ipohó,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['i', '3.icp'], ['pohó', 'stem'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['i', '3.icp'], ['pohó', 'stem'], 'v']]",True,1.0
dó'wíngó k'ι yι zákhwa,"[[['dó', '1.cpl'], [""'wíngó"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['zákhwa', 'stem'], 'obl']]","[[['dó', '1.cpl'], [""'wín"", 'stem'], ['gó', '1.enf'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['zákhwa', 'stem'], 'obl']]",False,0.8947368421052632
mihniní pe bizóyι',"[[['m', 'psd'], ['i', '3.icp'], ['hniní', 'stem'], 'v'], [['pe', 'stem'], 'obl'], [['bi', '3.cpl'], ['zó', 'stem'], [""yι'"", 'lim'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], ['hniní', 'stem'], 'v'], [['pe', 'stem'], 'obl'], [['bi', '3.cpl'], ['zó', 'stem'], [""yι'"", 'lim'], 'v']]",True,1.0
ko ngé ná dízók'ι nι rι níthí,"[[['ko', 'stem'], 'obl'], [['ngé', 'stem'], 'prt'], [['ná', 'stem'], 'obl'], [['dí', '1.icp'], [""zók'ι"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['níthí', 'stem'], 'obl']]","[[['ko', 'stem'], 'obl'], [['ngé', 'stem'], 'prt'], [['ná', 'stem'], 'obl'], [['dí', '1.icp'], ['zó', 'stem'], [""k'ι"", 'dem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['níthí', 'stem'], 'obl']]",False,0.8695652173913043
bothógí gíchíxni,"[[['bo', '3.cpl'], ['thó', 'stem'], ['gí', '1.obj'], 'v'], [['gí', '2.icp'], ['chíxni', 'stem'], 'v']]","[[['bo', '3.cpl'], ['thógí', 'stem'], 'v'], [['gí', '2.icp'], ['chíxni', 'stem'], 'v']]",False,0.8666666666666667
khμ nι rι kúbeta,"[[['khμ', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['kúbeta', 'stem'], 'obl']]","[[['khμ', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['kúbeta', 'stem'], 'obl']]",True,1.0
nι rι tsíntsí igot'í,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsíntsí', 'stem'], 'obl'], [[""igot'í"", 'stem'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsíntsí', 'stem'], 'obl'], [['i', '3.icp'], [""got'í"", 'stem'], 'v']]",False,0.8823529411764706
má bok'et'í k'ι rι tsikhμ,"[[['má', 'stem'], 'v'], [['bo', '3.cpl'], [""k'et'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['khμ', 'stem'], 'unkwn']]","[[['má', 'stem'], 'v'], [['bo', '3.cpl'], [""k'et'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['khμ', 'stem'], 'unkwn']]",True,1.0
porá k'ι rι kómída,"[[['porá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['kómída', 'stem'], 'obl']]","[[['porá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['kómída', 'stem'], 'obl']]",True,1.0
hín díphädi ánkha da'ιté rι goxthí,"[[['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phädi', 'stem'], 'v'], [['ánkha', 'stem'], 'obl'], [['da', '3.pot'], [""'ιté"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl']]","[[['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phädi', 'stem'], 'v'], [['ánkha', 'stem'], 'obl'], [['da', '3.pot'], [""'ιté"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl']]",True,1.0
gípíh nι rι bähtsí,"[[['gí', '2.icp'], ['pí', 'stem'], ['h', 'lig'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]","[[['gí', '2.icp'], ['pí', 'stem'], ['h', 'lig'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]",True,1.0
bμ gantú biyéi ná rι dó,"[[['bμ', 'stem'], 'cond'], [['ga', '3.pls'], ['ntú', 'stem'], 'v'], [['bi', '3.cpl'], ['yéi', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['dó', 'stem'], 'obl']]","[[['bμ', 'stem'], 'cond'], [['ga', '3.pls'], ['ntú', 'stem'], 'v'], [['bi', '3.cpl'], ['yéi', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['dó', 'stem'], 'obl']]",True,1.0
mápihkí nι mätsikhμ,"[[['má', 'ctrf'], ['pihkí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['mä', '1.pss'], ['tsi', 'dim'], ['khμ', 'stem'], 'n']]","[[['má', 'ctrf'], ['pihkí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['mä', '1.pss'], ['tsi', 'dim'], ['khμ', 'stem'], 'n']]",True,1.0
má bophoxi,"[[['má', 'stem'], 'v'], [['bo', '3.cpl'], ['phoxi', 'stem'], 'v']]","[[['má', 'stem'], 'v'], [['bo', '3.cpl'], ['phoxi', 'stem'], 'v']]",True,1.0
gománchäha,"[[['go', '1.pot'], ['má', 'ctrf'], ['nchäha', 'stem'], 'v']]","[[['go', '1.pot'], ['má', 'ctrf'], ['nchäha', 'stem'], 'v']]",True,1.0
k'ι rι t'íhtä dítähé,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'íhtä"", 'stem'], 'obl'], [['dí', '1.icp'], ['tä', 'stem'], ['hé', 'pl.exc'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'íhtä"", 'stem'], 'obl'], [['dí', '1.icp'], ['tä', 'stem'], ['hé', 'pl.exc'], 'v']]",True,1.0
k'ι rι xúa bidógi k'ι rι ñank'ú,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['xúa', 'stem'], 'juan'], [['bi', '3.cpl'], ['dógi', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ñan', 'stem'], [""k'ú"", 'loc'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['xúa', 'stem'], 'juan'], [['bi', '3.cpl'], ['dógi', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""ñank'ú"", 'stem'], 'obl']]",False,0.88
híngi né dañó,"[[['híngi', 'stem'], 'neg'], [['né', 'stem'], 'v'], [['da', '3.pot'], ['ñó', 'stem'], 'v']]","[[['híngi', 'stem'], 'neg'], [['né', 'stem'], 'v'], [['da', '3.pot'], ['ñó', 'stem'], 'v']]",True,1.0
k'ι rι ntsoyι batuhu,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['batuhu', 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['ba', '3.icp'], ['tuhu', 'stem'], 'v']]",False,0.8235294117647058
'ígí phoxkí gotúhtiwí nι rι,"[[[""'í"", 'stem'], ['gí', '2.icp'], 'v'], [['phoxkí', 'stem'], 'v'], [['go', '1.pot'], ['túhti', 'stem'], ['wí', 'dual'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det']]","[[[""'í"", 'stem'], ['gí', '1.obj'], 'v'], [['phox', 'stem'], ['kí', '1.obj'], 'v'], [['go', '1.pot'], ['túhti', 'stem'], ['wí', 'dual'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det']]",False,0.8260869565217391
damánthähtíwí,"[[['da', '3.pot'], ['má', 'ctrf'], ['nthähtí', 'stem'], ['wí', 'dual'], 'v']]","[[['da', '3.pot'], ['má', 'ctrf'], ['nthähtí', 'stem'], ['wí', 'dual'], 'v']]",True,1.0
khóti rι goxthí,"[[['khóti', 'stem'], 'v'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl']]","[[['khóti', 'stem'], 'v'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl']]",True,1.0
ngμ rifalda,"[[['ngμ', 'stem'], 'v'], [['ri', '2.pss'], ['falda', 'stem'], 'n']]","[[['ngμ', 'stem'], 'v'], [['ri', '2.pss'], ['falda', 'stem'], 'n']]",True,1.0
ngμt'írμ ringμt'í,"[[[""ngμt'írμ"", 'stem'], 'v'], [['ri', '2.pss'], [""ngμt'í"", 'stem'], 'n']]","[[[""ngμt'í"", 'stem'], ['rμ', 'prt'], 'v'], [['ri', '2.pss'], [""ngμt'í"", 'stem'], 'n']]",False,0.875
